Coin,USD_TYPE,USD_MARKET,USD_FROMSYMBOL,USD_TOSYMBOL,USD_FLAGS,USD_PRICE,USD_LASTUPDATE,USD_MEDIAN,USD_LASTVOLUME,USD_LASTVOLUMETO,USD_LASTTRADEID,USD_VOLUMEDAY,USD_VOLUMEDAYTO,USD_VOLUME24HOUR,USD_VOLUME24HOURTO,USD_OPENDAY,USD_HIGHDAY,USD_LOWDAY,USD_OPEN24HOUR,USD_HIGH24HOUR,USD_LOW24HOUR,USD_LASTMARKET,USD_VOLUMEHOUR,USD_VOLUMEHOURTO,USD_OPENHOUR,USD_HIGHHOUR,USD_LOWHOUR,USD_TOPTIERVOLUME24HOUR,USD_TOPTIERVOLUME24HOURTO,USD_CHANGE24HOUR,USD_CHANGEPCT24HOUR,USD_CHANGEDAY,USD_CHANGEPCTDAY,USD_CHANGEHOUR,USD_CHANGEPCTHOUR,USD_CONVERSIONTYPE,USD_CONVERSIONSYMBOL,USD_SUPPLY,USD_MKTCAP,USD_MKTCAPPENALTY,USD_CIRCULATINGSUPPLY,USD_CIRCULATINGSUPPLYMKTCAP,USD_TOTALVOLUME24H,USD_TOTALVOLUME24HTO,USD_TOTALTOPTIERVOLUME24H,USD_TOTALTOPTIERVOLUME24HTO,USD_IMAGEURL,INR_TYPE,INR_MARKET,INR_FROMSYMBOL,INR_TOSYMBOL,INR_FLAGS,INR_PRICE,INR_LASTUPDATE,INR_MEDIAN,INR_LASTVOLUME,INR_LASTVOLUMETO,INR_LASTTRADEID,INR_VOLUMEDAY,INR_VOLUMEDAYTO,INR_VOLUME24HOUR,INR_VOLUME24HOURTO,INR_OPENDAY,INR_HIGHDAY,INR_LOWDAY,INR_OPEN24HOUR,INR_HIGH24HOUR,INR_LOW24HOUR,INR_LASTMARKET,INR_VOLUMEHOUR,INR_VOLUMEHOURTO,INR_OPENHOUR,INR_HIGHHOUR,INR_LOWHOUR,INR_TOPTIERVOLUME24HOUR,INR_TOPTIERVOLUME24HOURTO,INR_CHANGE24HOUR,INR_CHANGEPCT24HOUR,INR_CHANGEDAY,INR_CHANGEPCTDAY,INR_CHANGEHOUR,INR_CHANGEPCTHOUR,INR_CONVERSIONTYPE,INR_CONVERSIONSYMBOL,INR_SUPPLY,INR_MKTCAP,INR_MKTCAPPENALTY,INR_CIRCULATINGSUPPLY,INR_CIRCULATINGSUPPLYMKTCAP,INR_TOTALVOLUME24H,INR_TOTALVOLUME24HTO,INR_TOTALTOPTIERVOLUME24H,INR_TOTALTOPTIERVOLUME24HTO,INR_IMAGEURL,EUR_TYPE,EUR_MARKET,EUR_FROMSYMBOL,EUR_TOSYMBOL,EUR_FLAGS,EUR_PRICE,EUR_LASTUPDATE,EUR_MEDIAN,EUR_LASTVOLUME,EUR_LASTVOLUMETO,EUR_LASTTRADEID,EUR_VOLUMEDAY,EUR_VOLUMEDAYTO,EUR_VOLUME24HOUR,EUR_VOLUME24HOURTO,EUR_OPENDAY,EUR_HIGHDAY,EUR_LOWDAY,EUR_OPEN24HOUR,EUR_HIGH24HOUR,EUR_LOW24HOUR,EUR_LASTMARKET,EUR_VOLUMEHOUR,EUR_VOLUMEHOURTO,EUR_OPENHOUR,EUR_HIGHHOUR,EUR_LOWHOUR,EUR_TOPTIERVOLUME24HOUR,EUR_TOPTIERVOLUME24HOURTO,EUR_CHANGE24HOUR,EUR_CHANGEPCT24HOUR,EUR_CHANGEDAY,EUR_CHANGEPCTDAY,EUR_CHANGEHOUR,EUR_CHANGEPCTHOUR,EUR_CONVERSIONTYPE,EUR_CONVERSIONSYMBOL,EUR_SUPPLY,EUR_MKTCAP,EUR_MKTCAPPENALTY,EUR_CIRCULATINGSUPPLY,EUR_CIRCULATINGSUPPLYMKTCAP,EUR_TOTALVOLUME24H,EUR_TOTALVOLUME24HTO,EUR_TOTALTOPTIERVOLUME24H,EUR_TOTALTOPTIERVOLUME24HTO,EUR_IMAGEURL
GALA,5,CCCAGG,GALA,USD,2049,0.06347,1656325043,0.063475,7500,475.95,18517023,96995622.38232368,6039711.383602944,257828625.44347394,16392465.031825006,0.06069,0.0639,0.06054,0.06717,0.06868,0.06006,Coinbase,4499230.241786401,285189.4693428449,0.06361,0.06373,0.06321,257828625.44347394,16392465.031825006,-0.003699999999999995,-5.508411493226135,0.0027799999999999978,4.580655791728453,-0.00014000000000000123,-0.22009118063197802,direct,,37737274032.910194,2395184782.86881,0,0,0,296113174.33393544,18822385.349902596,296113174.33393544,18822385.349902596,/media/39500762/gala.png,5,CCCAGG,GALA,INR,1028,5.5237007727,1656325005,5.521097008026,3305.4,18258.04053408258,1800789093,12576824.794074528,69470616.83314198,38284548.89045983,211472392.2887039,5.3439546614,7.5125797914,4.7577092544,6.1537757994,7.991569778100001,4.463032831400001,HitBTC,1439232.8272250695,7949891.479838322,5.542299091799999,5.542299091799999,5.4865041345,38284548.89045983,211472392.2887039,-0.6300750267000002,-10.238836240368606,0.17974611130000007,3.363541098099633,-0.01859831909999876,-0.3355704697986355,multiply,BTC,37737274032.910194,208449409735.17764,0,0,0,296113174.33393544,1635640569.875009,296113174.33393544,1635640569.875009,/media/39500762/gala.png,5,CCCAGG,GALA,EUR,1028,0.060164775,1656325057,0.060159050075,3305.4,198.868647285,1800789093,12576824.794074528,756681.8339499152,38284548.89045983,2303381.269971015,0.0575446685,0.0605750858,0.0570655584,0.063767905,0.0658034306,0.05666472240000001,HitBTC,1439232.8272250695,86591.11922261017,0.0604713222,0.0604883082,0.05970643650000001,38284548.89045983,2303381.269971015,-0.003603130000000003,-5.650381645751108,0.002620106499999997,4.55316985621352,-0.00030654719999999996,-0.5069298782423514,multiply,BTC,37737274032.910194,2270454601.3033843,0,0,0,296113174.33393544,17815582.508337,296113174.33393544,17815582.508337,/media/39500762/gala.png
XMR,5,CCCAGG,XMR,USD,1028,128.72,1656325001,128.71,0.02,2.5748,1656325001.8043485,2668.853436639997,339974.5488948885,10235.15286175,1326917.713882924,125.19,130.46,125.07,130.31,133.9,124.73,Kraken,72.35024184,9366.418983072203,129.53,129.68,128.72,10235.15286175,1326917.713882924,-1.5900000000000034,-1.2201672933773335,3.530000000000001,2.8197140346673066,-0.8100000000000023,-0.6253377595923741,direct,,18140097.17930482,2334993308.9201164,0,0,0,294134.27517477935,37870412.73801606,294132.76246476325,37870218.02198279,/media/37746883/xmr.png,5,CCCAGG,XMR,INR,2052,11183.16927483,1656325055,11181.30944292,0.00035,3.9141092461905,035c645c-79f2-4550-a9ed-ec529ce5de17,15329.99351890286,171437912.5039375,47653.53535531781,532917552.4226152,11002.259597,15342.80557398,9814.42731958,11929.30996527,15642.80456565,9264.69437763,LAToken,974.6201271000001,10899341.86001563,11222.22574494,11253.84288741,11170.15045146,47652.6956353178,532908161.6917117,-746.140690440001,-6.254684408505209,180.90967782999905,1.6442956670403224,-39.0564701100011,-0.348027842227388,multiply,BTC,18140097.17930482,202863777418.03198,0,0,0,294123.87604977936,3289237093.6337996,294122.36333976325,3289220176.7416263,/media/37746883/xmr.png,5,CCCAGG,XMR,EUR,1026,121.51,1656325052,121.54,0.818,99.391345570194,945912303,15878.112445852465,1907452.6826315464,37334.49761723,4551469.204288547,118.86,123.77,117.91,123.67,127.27,117.89,btse,443.46565253000097,54262.76367666349,122.19,122.93,121.33,37334.49761723,4551469.204288547,-2.1599999999999966,-1.7465836500363843,2.6500000000000057,2.229513713612658,-0.6799999999999926,-0.5565103527293499,direct,,18140097.17930482,2204203208.2573285,0,0,0,294123.87604977936,35753946.57762762,294122.36333976325,35753762.76823357,/media/37746883/xmr.png
QNT,5,CCCAGG,QNT,USD,2050,62.56,1656324999,62.6,0.018,1.12554,8932215,8207.902834979923,511628.82853016735,27178.303955289997,1723121.4702903186,61.52,63.3,61.03,61.66,66.49,61.03,Coinbase,480.24325997,30083.6420035094,62.65,62.8,62.37,27178.303955289997,1723121.4702903186,0.9000000000000057,1.4596172559195681,1.0399999999999991,1.6905071521456423,-0.0899999999999963,-0.14365522745410425,direct,,35921234.049010806,2247232402.1061163,0,0,0,124509.1801234947,7812141.083373206,122844.14012314033,7707976.180951035,/media/38553111/qnt.png,5,CCCAGG,QNT,INR,2052,5415.83052192,1656325039,5398.682871709801,0.204,1104.82942647168,1815224,2453.301972719985,13286667.70334344,7676.13523832,41572647.51407911,5404.97559698,7489.890792030001,4774.2290782,5655.98629206,7837.78878237,4489.56134823,bithumbglobal,89.17537549000001,482958.7203824187,5419.55018574,5425.12968147,5404.67153046,7676.13523832,41572647.51407911,-240.15577013999973,-4.24604583071808,10.854924940000274,0.20083208046425596,-3.719663820000278,-0.06863417982155626,multiply,BTC,35921234.049010806,194543315747.66467,0,0,0,124507.4711234947,674311362.3176956,122842.43112314033,665293787.8635588,/media/38553111/qnt.png,5,CCCAGG,QNT,EUR,2052,58.98984,1656325057,58.82519954750001,0.204,12.03392736,1815224,2453.301972719985,144719.8908424363,7676.13523832,452813.9895268587,58.20175295,60.39214091,57.2637027,58.6096095,64.53718162,57.00154068,bithumbglobal,89.17537549000001,5260.441132095022,59.13202446,59.20952853,58.81589982000001,7676.13523832,452813.9895268587,0.38023050000000325,0.64875112331196,0.7880870500000015,1.354060676964544,-0.14218445999999574,-0.24045254884885056,multiply,BTC,35921234.049010806,2118987849.1536996,0,0,0,124509.0801234947,7344770.715032132,122844.04012314032,7246550.271817628,/media/38553111/qnt.png
BCH,5,CCCAGG,BCH,USD,2049,116.46,1656325054,116.2,0.001,0.1166,4384171807,26355.051761220657,3029220.368159495,97444.66052481,11295155.194498476,113.06,116.47,112.64,117.31,119.42,112.44,ftx,1670.5917518100002,194295.57297324372,115.82,116.47,115.81,97444.66052481,11295155.194498476,-0.8500000000000085,-0.724575909982106,3.3999999999999915,3.00725278613125,0.6400000000000006,0.5525815921257129,direct,,19101831.1466511,2224599255.338987,0,19101831.1466511,2224599255.338987,752338.6536203006,87564109.63039932,710262.2959785762,82663897.0194441,/media/37746245/bch.png,5,CCCAGG,BCH,INR,2050,10108.18643085,1656325046,10087.72827984,1.8538,18738.55600550973,104709276530572000000000000,34355.96063970942,347276455.1571274,70338.61234347,710995806.8550817,9937.16690324,13777.26461745,8854.6255568,10741.67043201,13920.96161346,7944.51054009,huobijapan,1290.291997639998,13042512.06237897,10054.25130546,10111.90609467,10050.53164164,28472.59944347,287806343.3455107,-633.484001159999,-5.897444025765557,171.0195276100003,1.721008908024274,53.935125390000394,0.5364409914909398,multiply,BTC,19101831.1466511,193084870400.96655,0,19101831.1466511,193084870400.96655,752249.8287203007,7603881511.27978,710173.4710785763,7178565843.90611,/media/37746245/bch.png,5,CCCAGG,BCH,EUR,513,109.79,1656324990,109.77,0.0479372,5.26590142,5619327,897.2376018300002,97813.18809130392,3656.7165233700002,401791.436461435,106.84,109.88,106.68,110.96,113.1,106.5,Coinbase,21.894943870000002,2400.284003381,109.61,109.79,109.61,3656.7165233700002,401791.436461435,-1.1699999999999875,-1.0544340302811712,2.950000000000003,2.761138150505431,0.18000000000000682,0.16421859319405785,direct,,19101831.1466511,2097190041.5908244,0,19101831.1466511,2097190041.5908244,752482.3374203005,82615356.35473543,710379.624778576,77992899.5338005,/media/37746245/bch.png
VET,5,CCCAGG,VET,USD,2052,0.0253,1656324926,0.02531,19410,491.073,9042649,25143069.62516358,623306.5846045559,73118266.26188855,1844956.143085208,0.0243,0.0255,0.02421,0.02591,0.02671,0.02421,binanceusa,295639.54064443003,7487.589555209993,0.0254,0.0255,0.0253,73118266.26188855,1844956.143085208,-0.0006099999999999994,-2.354303357776918,0.0010000000000000009,4.115226337448564,-9.99999999999994e-05,-0.39370078740157244,direct,,85985041177,2175421541.7781,0,72511146418,1834532004.3754,2270007736.5456424,57426259.74126419,2250223948.845703,56925729.91245572,/media/12318129/ven.png,5,CCCAGG,VET,INR,2052,2.1946016538,1656325026,2.1946016538,2950,6474.07487871,1800789388,38770885.911621325,85086650.34093527,130026862.1937985,285357166.8089349,2.126487149,2.9999899167,1.899779737,2.3909574762,3.100829913900001,1.7945761385,HitBTC,999039.4471630101,2192493.62295538,2.2131999729,2.2131999729,2.1946016538,130026862.1937985,285357166.8089349,-0.19635582240000016,-8.212434740247772,0.06811450480000003,3.203146787509697,-0.018598319100000094,-0.8403361344537859,multiply,BTC,85985041177,188702913569.1053,0,72511146418,159133081847.87674,2269449063.9456425,4980536668.949969,2249666558.845703,4937121950.541335,/media/12318129/ven.png,5,CCCAGG,VET,EUR,2052,0.02390385,1656325057,0.0239128475,2950,70.5163575,1800789388,38770885.911621325,926773.4411985093,130026862.1937985,3108142.60985123,0.0228983975,0.0241893799,0.0227865945,0.024776065,0.0255325614,0.022784766,HitBTC,999039.4471630101,23880.88908906752,0.0241479441,0.0241547271,0.0238825746,130026862.1937985,3108142.60985123,-0.0008722149999999991,-3.520393573394319,0.0010054525000000002,4.39092953993833,-0.00024409409999999812,-1.0108276671056156,multiply,BTC,85985041177,2055373526.5388315,0,72511146418,1733295567.3039093,2270006454.4456425,54261893.78610048,2250223948.845703,53789015.739615366,/media/12318129/ven.png
MANA,5,CCCAGG,MANA,USD,2052,0.9722,1656325050,0.9717,104.69,101.800556,31607525,47713687.80976492,170686431.21929362,10353736.92048041,10059784.295773761,0.9344,0.9814,0.9313,1.012,1.034,0.9287,Coinbase,923749.4773035905,3502764.677396615,0.9771,0.9781,0.9706,10353736.92048041,10059784.295773761,-0.03980000000000006,-3.9328063241106777,0.037799999999999945,4.045376712328761,-0.0049000000000000155,-0.5014839832156397,direct,,2193633527.320146,2132650515.2606459,0,0,0,78227148.34147291,76046314.87926266,77530418.4512225,75368954.07996121,/media/37746665/mana.png,5,CCCAGG,MANA,INR,516,84.4549670331,1656325047,84.4735653522,4,337.8198681324,72b8eed4-9e85-4eab-b0b2-baea3c1b961e,1871767.8267839456,158080090.1046554,4671989.555706791,394572723.9062045,82.1563687218,115.7643167856,73.31497802439999,92.67899922090001,120.3777466575,69.0677738174,LAToken,29661.240717420005,2505039.10695055,84.73394181959999,84.7897367769,84.3805737567,4625530.555706791,390649030.5928137,-8.224032187800006,-8.87367392498279,2.2985983112999975,2.797833384145263,-0.27897478649998675,-0.329236172080757,multiply,BTC,2193633527.320146,185263247232.52582,0,0,0,78225383.43227291,6606522178.924216,77528728.0420225,6547686170.9071865,/media/37746665/mana.png,5,CCCAGG,MANA,EUR,2052,0.9185,1656324865,0.9184,10.01915667,9.2049999989958,1656324865.4996128,113041.93614642996,103030.0481181439,576518.4402837099,533971.362894463,0.8802,0.9268,0.8801,0.9603,0.98,0.8803,Kraken,3354.5589375600002,3088.0711360647033,0.9259,0.9259,0.9185,576518.4402837099,533971.362894463,-0.04180000000000006,-4.352806414662091,0.0383,4.35128379913656,-0.007399999999999962,-0.7992223782265863,direct,,2193633527.320146,2014852394.8435545,0,0,0,78227021.93227291,71855958.82028654,77530366.5420225,71216080.84434153,/media/37746665/mana.png
FLOW,5,CCCAGG,FLOW,USD,516,1.737,1656325040,1.737,2.968,5.155416,129904,236261.67066424072,399668.9793549881,572902.5723385,974472.283179807,1.634,1.756,1.632,1.747,1.8,1.627,Coinbase,3932.61656225,6832.622776042429,1.751,1.751,1.735,572902.5723385,974472.283179807,-0.010000000000000009,-0.5724098454493423,0.1030000000000002,6.3035495716034395,-0.01399999999999979,-0.7995431182181492,direct,,1036200000,1799879400,0,0,0,15422468.36264798,26768168.060947377,15422468.36264798,26768168.060947377,/media/38553368/flow.png,5,CCCAGG,FLOW,INR,2052,150.8509662201,1656324988,150.832367901,1.50695568,227.3257203788678,2923787254,187221.83132080018,28242594.15223929,495520.40031439,74749731.16919647,143.7505312724,206.3690542698,128.4251102212,160.0961608449,208.6379542068,120.8451966656,CoinEx,6046.07123656,912055.6878706308,151.5948989841,151.8924720897,150.832367901,495520.40031439,74749731.16919647,-9.245194624800007,-5.77477596964782,7.100434947699995,4.939414751967093,-0.7439327640000215,-0.4907373328426102,multiply,BTC,1036200000,156311771197.2676,0,0,0,15422468.36264798,2326494254.004371,15422468.36264798,2326494254.004371,/media/38553368/flow.png,5,CCCAGG,FLOW,EUR,2052,1.651,1656323896,1.651,351,579.501,1656323896.3018975,7971.69910831,12690.019755202493,30496.35703151,49160.1537967522,1.57,1.651,1.543,1.651,1.7,1.543,Kraken,0,0,1.651,1.651,1.651,30496.35703151,49160.1537967522,0,0,0.08099999999999996,5.159235668789806,0,0,direct,,1036200000,1710766200,0,0,0,15422480.47610798,25461325.934392,15422480.47610798,25461325.934392,/media/38553368/flow.png
IMX,5,CCCAGG,IMX,USD,2052,0.854,1656325044,0.854,0.1,0.0854,4384172285,485680.4781303844,408254.63501202076,1941931.6379600503,1661495.7730229334,0.8203,0.8623,0.8169,0.8782,0.9108,0.8125,ftx,6446.700000000003,5527.535169999999,0.8602,0.8606,0.8538,1941931.6379600503,1661495.7730229334,-0.0242,-2.7556365292644043,0.03369999999999995,4.108253078142137,-0.006199999999999983,-0.7207626133457317,direct,,2000000000,1708000000,0,0,0,33156201.134624943,28318481.923174754,32662627.5746243,27896970.102934204,/media/38554149/imx.png,5,CCCAGG,IMX,INR,2052,74.31888312359999,1656324184,74.4676696764,1801.33,133872.8337370344,818631,135052.95779351992,10036984.98575309,439244.25817772,32644142.68622235,71.9677215992,101.3694071853,64.2951542296,80.0186834043,105.5290570698,60.31336326349999,Binance,17143.09,1274055.302087356,74.63505454829999,74.63505454829999,74.31888312359999,439244.25817772,32644142.68622235,-5.699800280700018,-7.123086806991534,2.351161524399984,3.266966734745316,-0.31617142470000204,-0.42362322452031176,multiply,BTC,2000000000,148637766247.19998,0,0,0,33156187.084624942,2464130792.7664566,32662613.5246243,2427448957.0478697,/media/38554149/imx.png,5,CCCAGG,IMX,EUR,2052,0.8094897,1656325057,0.8114156050000001,1801.33,1458.158081301,818631,135052.95779351992,109323.9782883891,439244.25817772,355563.7027790051,0.7749614180000001,0.8173571141,0.7711776156,0.8291858475,0.8689374148000001,0.765766266,Binance,17143.09,13877.154781173,0.8143336106999999,0.8145623516999999,0.8087692211999999,439244.25817772,355563.7027790051,-0.01969614750000004,-2.375359825470253,0.03452828199999991,4.455484001914519,-0.004843910699999898,-0.5948312382484225,multiply,BTC,2000000000,1618979400,0,0,0,33156201.134624943,26839603.309607204,32662627.5746243,26440060.596594352,/media/38554149/imx.png
KCS,5,CCCAGG,KCS,USD,513,10.8983316,1656325047,10.8979772,0.0939,1.02335333724,1613652322537,1584.4598196900008,17267.96852185784,12478.8421632,135998.5598786149,10.7243375,11.05983792,10.5481026,10.95028176,11.48649272,10.40333595,Kucoin,1.2233,13.33192904628,10.9445518,10.95449292,10.88717946,12478.8421632,135998.5598786149,-0.051950159999998746,-0.47441847742919396,0.17399409999999982,1.6224228303146915,-0.04622019999999871,-0.42231240570307055,multiply,ETH,145398694.74249437,1584603189.5108805,0,97898694.74257836,1066932438.5117956,161759.8819085323,1762912.832616026,161759.8819085323,1762912.832616026,/media/37747086/kcs.png,5,CCCAGG,KCS,INR,2050,947.9563245269999,1656324919,948.5142741000001,0.6196,587.3537386769292,1613817118205,2089.8552735200037,1981091.523879391,14743.058948520002,13975775.97312392,942.311174896,1291.004064153,840.6938331819998,1002.634299036,1298.567063943,794.138953811,Kucoin,15.383580130000002,14582.96207810139,947.770341336,948.700257291,947.398374954,14743.058948520002,13975775.97312392,-54.67797450900014,-5.453431481605129,5.645149630999867,0.5990748896321755,0.18598319099987748,0.019623233908935268,multiply,BTC,145398694.74249437,137831612259.1182,0,97898694.74257836,92803686844.16531,161764.33952882228,153345528.73928005,161764.33952882228,153345528.73928005,/media/37747086/kcs.png,5,CCCAGG,KCS,EUR,513,10.3098504,1656325043,10.30899098,0.0939,0.96809495256,1613652322537,1584.4598196900008,16335.54370581488,12478.8421632,128654.9958678044,10.1486735,10.4541456,9.986004,10.39159032,10.88859864,9.845785769999999,Kucoin,1.2233,12.61203999432,10.35447532,10.36077728,10.29814455,12478.8421632,128654.9958678044,-0.08173992000000041,-0.7865968295794055,0.16117690000000096,1.588157309425719,-0.0446249200000004,-0.43097229575511126,multiply,ETH,145398694.74249437,1499038791.1503837,0,97898694.74257836,1009320897.1512494,161764.33952882228,1667766.1405969644,161764.33952882228,1667766.1405969644,/media/37747086/kcs.png
HBAR,5,CCCAGG,HBAR,USD,513,0.0714,1656324940,0.0714,4150,296.31,4793292,2305961.1101595475,161054.33370967017,14490292.39427356,1033862.0064484064,0.06878,0.07218,0.06839,0.07299,0.07559,0.06833,binanceusa,14562.19164089,1039.3958792472024,0.07179,0.0718,0.07121,14490292.39427356,1033862.0064484064,-0.0015899999999999942,-2.178380600082195,0.002620000000000011,3.8092468740913223,-0.00039000000000000146,-0.5432511491851253,direct,,21252184396.737934,1517405965.9270887,0,0,0,280087216.6915,19997482.40127038,280087216.6915,19997482.40127038,/media/38553139/hbar.png,5,CCCAGG,HBAR,INR,2052,6.1932402603,1656325049,6.1932402603,60.1267189,372.3792162112209,2923788313,4399109.950922819,27244744.85754156,10194346.340136219,63136036.18117359,6.0466199802,8.4957697641,5.3854625588,6.7221181503,8.773079756400001,5.087233227400001,CoinEx,267296.6220939615,1655432.201394517,6.1932402603,6.2304368985,6.1932402603,10194346.340136219,63136036.18117359,-0.5288778900000004,-7.867726781571033,0.1466202800999996,2.4248304107107117,0,0,multiply,BTC,21252184396.737934,131619884025.19684,0,0,0,280087216.6915,1734647426.8091679,280087216.6915,1734647426.8091679,/media/38553139/hbar.png,5,CCCAGG,HBAR,EUR,2052,0.067457475,1656325057,0.06748286625,60.1267189,4.055996637028778,2923788313,4399109.950922819,296752.8495366273,10194346.340136219,687684.8633810806,0.06511109550000001,0.06850269769999999,0.0645950418,0.0696572975,0.0722384664,0.0645898584,CoinEx,267296.6220939615,18031.15520248786,0.0675736587,0.0679986015,0.0673974351,10194346.340136219,687684.8633810806,-0.002199822500000004,-3.15806466651969,0.0023463794999999954,3.6036553862006437,-0.00011618369999999434,-0.1719363761488829,multiply,BTC,21252184396.737934,1433618697.6383393,0,0,0,280087216.6915,18893976.417786445,280087216.6915,18893976.417786445,/media/38553139/hbar.png
DYDX,5,CCCAGG,DYDX,USD,1026,1.443,1656324993,1.4438,0.1,0.1443,4384168879,451485.36682392785,642056.8258752091,967600.68931669,1399637.678965447,1.384,1.463,1.381,1.53,1.576,1.378,ftx,6769.300000000002,9784.043599999999,1.45,1.45,1.442,967600.68931669,1399637.678965447,-0.08699999999999997,-5.686274509803919,0.05900000000000016,4.263005780346833,-0.006999999999999895,-0.482758620689648,direct,,1000000000,1443000000,0,56413419.47000003,81404564.29521005,10208820.944769766,14734718.507584237,9159203.41709049,13220120.415143043,/media/38553465/dydx.png,5,CCCAGG,DYDX,INR,513,125.4642606486,1656324897,125.4456623295,59.18,7424.974945184147,3585145,77130.5019999999,9677121.40688535,660188.262,82830032.18071422,121.8939416192,171.9069852267,108.8325991944,140.0669924787,182.3691349362,102.4156799737,Binance,624.452,78346.40849053956,125.5944488823,125.7990303924,125.4456623295,660188.262,82830032.18071422,-14.602731830099998,-10.425533933214592,3.5703190293999967,2.9290373106103753,-0.13018823369999666,-0.10365763364430358,multiply,BTC,1000000000,125464260648.6,0,56413419.47000003,7077867964.46289,10208820.944769766,1280842171.9294808,9159203.41709049,1149152684.855389,/media/38553465/dydx.png,5,CCCAGG,DYDX,EUR,2052,1.375,1656322881,1.363,50,68.75,1656322881.0858052,15656.21006889,21209.469927943843,21203.46994558,28903.815597454777,1.318,1.375,1.318,1.476,1.476,1.32,Kraken,0,0,1.375,1.375,1.375,21203.46994558,28903.815597454777,-0.10099999999999998,-6.84281842818428,0.05699999999999994,4.3247344461304955,0,0,direct,,1000000000,1375000000,0,56413419.47000003,77568451.77125004,10208820.944769766,14036877.84348071,9159203.41709049,12593653.742921706,/media/38553465/dydx.png
XTZ,5,CCCAGG,XTZ,USD,2049,1.54,1656325041,1.5388,3.99,6.14859,27566670,802278.5409545574,1188465.9430940344,3067557.91539371,4628071.250526724,1.443,1.554,1.436,1.537,1.595,1.436,Coinbase,20750.029568289996,32133.17524969277,1.551,1.554,1.538,3067557.91539371,4628071.250526724,0.0030000000000001137,0.1951854261548545,0.09699999999999998,6.72210672210672,-0.010999999999999899,-0.7092198581560218,direct,,921163310.745585,1418591498.548201,0,843887380.217547,1299586565.5350225,15413326.225213194,23640554.447648734,15276257.976972904,23429469.345358685,/media/37747535/xtz.png,5,CCCAGG,XTZ,INR,1028,133.9450941582,1656325057,133.8892992009,0.08,10.715607532656,19020b32-8c80-4643-bb27-3ee8874c7b28,728282.7590491661,97549902.73463424,1721874.8490272302,230636688.7815887,126.849581236,182.6212349292,113.2103525014,140.909706999,184.285094883,106.8475027853,LAToken,59433.60314307004,7960839.569159607,134.3170605402,134.7262235604,133.6847176908,1698143.6590272302,227458012.3025526,-6.964612840800015,-4.942606857346911,7.095512922199987,5.593643158347515,-0.37196638200001075,-0.2769315978953279,multiply,BTC,921163310.745585,123385306392.89662,0,843887380.217547,113034574602.15605,15413326.225213194,2064539432.5272348,15276257.976972904,2046179813.1105895,/media/37747535/xtz.png,5,CCCAGG,XTZ,EUR,2052,1.457,1656324992,1.458,79.24336,115.41795384,1656324992.1967523,269815.63079261006,391670.6891180494,348166.34127865,503184.039489755,1.363,1.469,1.362,1.46,1.511,1.361,Kraken,251597.69004305007,365994.0973624878,1.465,1.469,1.445,348166.34127865,503184.039489755,-0.0029999999999998916,-0.20547945205478707,0.09400000000000008,6.896551724137938,-0.008000000000000007,-0.5460750853242325,direct,,921163310.745585,1342134943.7563174,0,843887380.217547,1229543912.9769661,15413321.175213194,22453114.632532384,15276257.976972904,22253413.552696284,/media/37747535/xtz.png
THETA,5,CCCAGG,THETA,USD,2052,1.4061411496,1656325049,1.405767468,13.1,18.42044905976,1800789091,478415.54975226807,672719.7911151702,1211011.85369518,1702853.600134168,1.3342631016,1.4146265276,1.3235805612,1.4596151328,1.5051958103,1.322787918,HitBTC,33427.755893350004,47004.14310042335,1.40456403,1.4115677576,1.4006798181,1211011.85369518,1702853.600134168,-0.053473983199999964,-3.663567333494281,0.07187804800000008,5.3870970360947945,0.0015771196000000653,0.11228534736149162,multiply,BTC,1000000000,1406141149.6,0,0,0,29554845.105855055,41558283.87339696,29464235.81948556,41430874.42729693,/media/37746670/theta.png,5,CCCAGG,THETA,INR,2052,122.1537598488,1656325005,122.1165632106,13.1,1600.21425401928,1800789091,478415.54975226807,58440258.17237017,1211011.85369518,147929651.1503311,117.3081258544,165.8313753954,104.5209251826,133.6388445099,173.3691651861,98.6860826076,HitBTC,33427.755893350004,4083326.065680584,121.8003917859,122.3397430398,121.8003917859,1211011.85369518,147929651.1503311,-11.485084661100004,-8.594121494554816,4.845633994399989,4.130689122434939,0.3533680628999889,0.2901206291036708,multiply,BTC,1000000000,122153759848.79999,0,0,0,29554690.805855054,3610216603.1039553,29464081.51948556,3599148338.096705,/media/37746670/theta.png,5,CCCAGG,THETA,EUR,2052,1.3305126,1656325057,1.3306081075,13.1,17.42971506,1800789091,478415.54975226807,636537.9169813194,1211011.85369518,1611266.530090793,1.263195076,1.3371238738,1.2536589861,1.3848195675,1.4275400386,1.2529640016,HitBTC,33427.755893350004,44476.05040582643,1.3289486211,1.3352083602,1.3254828903,1211011.85369518,1611266.530090793,-0.05430696749999986,-3.921591575864259,0.06731752400000013,5.329147118999704,0.0015639789000001514,0.11768543005865884,multiply,BTC,1000000000,1330512600,0,0,0,29554856.455855057,39323108.905706495,29464235.81948556,39202537.007196866,/media/37746670/theta.png
